"","id_project","id_req","id_frame","id_task","desc_frameFam","num_estimate","num_estDur","num_actDur","num_logError"
"3303","F7039G4","FS5VD","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3304","F4275G7","FV7B","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3305","F7308G6","FT7K","7FA.03","0010","7/1FA",20.1767432639884,27,110,-1.69594974823231
"3307","F5959G14","FA1U","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3308","F5786G13","FV1Y","7FA.03","0010","7/1FA",20.1767432639884,27,3,1.90591832889199
"3309","F6694G13","FT7J","7FA.03","0010","7/1FA",20.1767432639884,27,3,1.90591832889199
"3310","F5786G13","FV1YA","7FA.03","0010","7/1FA",20.1767432639884,27,3,1.90591832889199
"3312","F7006G45","FK5G","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3313","F7006G45","CR3L","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3314","F5959G14","FW4N","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3315","F7006G47","CR3L","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3316","F6901G9","FG2K","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3318","F7308G6","FA1W","7FA.03","0010","7/1FA",20.1767432639884,27,110,-1.69594974823231
"3319","F6901G9","FK9A","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3320","F6345G13","FS6C","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3322","F6345G14","FS6C","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3323","F7308G7","FG2KA","7FA.03","0010","7/1FA",20.1767432639884,27,22,-0.0865118357982122
"3324","F7405G1","FZ1B","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3325","F7405G1","FK8X","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3326","F7308G7","FT7J","7FA.03","0010","7/1FA",20.1767432639884,27,22,-0.0865118357982122
"3327","F6018G6","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3328","F6790G7","FK1G","7FA.03","0010","7/1FA",20.1767432639884,27,34,-0.521829907056058
"3330","F6791G10","FR2J","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3334","F7006G52","FK5G","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3335","F5049G5","FT7J","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3336","F6018G8","FK8H","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3337","F6018G8","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3339","F5049G5","FS5VD","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3340","F7342G4","FS6C","7FA.03","0010","7/1FA",20.1767432639884,23,1,3.0045306175601
"3341","F7130G8","FZ1Z","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
