id_project,id_task,num_totalHours
F7390G1,F056,18
F7390G1,F056VD,20
F7390G1,F056VD,20
F7390G1,F056VDS,3
F7391G1,0017,24
F7391G1,0017LAE,16
F7391G1,0024,14
F7391G1,0401,84
F7391G1,0401,84
F7391G1,0416,15
F7391G1,0420,24
F7391G1,0421,106.3636364
F7391G1,0421,106.3636364
F7391G1,0421001,42.27272727
F7391G1,0522001,23
F7391G1,0538,127.6
F7391G1,0538001,33.2
F7391G1,0916,147.44
F7391G1,0916,147.44
F7391G1,0916001,56.85090909
F7391G1,0916003,58.68363636
F7391G1,0919001,53.421875
F7391G1,0919002,66.3125
F7391G1,0919003,29.796875
F7391G1,0967,55
F7391G1,0973,71
F7391G1,1110,183.2286765
F7391G1,1110,183.2286765
F7391G1,1110001,143.15
F7391G1,1605001,81
F7391G1,A010,168.762931
F7391G1,A010,168.762931
F7391G1,A010001,126.4525862
F7391G1,A148VDSA,6
F7391G1,A148VDSA,6
F7391G1,A210,195.7586207
F7391G1,A210,195.7586207
F7391G1,A210001,95.87931034
F7392G1,0017CIE,36
F7392G1,0017HFE,1.5
F7392G1,0017TOC,1
F7392G1,0124,5
F7392G1,0124BCE,2
F7392G1,0124BXE,2.3
F7392G1,0124BXE,2.3
F7392G1,0124CDE,2
F7392G1,0124CGE,3
F7392G1,0124FBE,0.7
F7392G1,0124FCE,0.8
F7392G1,0124FLE,19
F7392G1,0124IBE,0.7
F7392G1,0124KAE,2
F7392G1,0404,54
F7392G1,0414,1
F7392G1,0414CKE,4
F7392G1,0445,12
F7392G1,0463,0.5
F7392G1,0513,74.53571429
F7392G1,0513001,53.42857143
F7392G1,0513001,53.42857143
F7392G1,0701,35
F7392G1,0706001,19
F7392G1,0722,37
F7392G1,0805,418.6331556
F7392G1,0805001,687.1632306
F7392G1,0805001,687.1632306
F7392G1,0805002,268.9740529
F7392G1,0812,187
F7392G1,0909,119
F7392G1,1214,50
F7392G1,1604,144
F7392G1,A010,334
F7392G1,A010PC,10
F7392G1,A010PCA,6
F7392G1,A062,4
F7392G1,A210,421
F7392G3,0010,4.5
F7392G3,0017REQA,0.5
F7392G3,0024,8
F7392G3,0100AA,2
F7392G3,0103VDA,19
F7392G3,0103VDA,19
F7392G3,0103VDS,2
F7392G4,0026,0.5
F7392G4,0100AA,1
F7392G5,A010,43
F7392G5,A210,349
F7393G1,0010,16
F7393G1,0010,16
F7393G1,0017BTE,14
F7393G1,0017BTE,14
F7393G1,0017CCE,1
F7393G1,0017CEE,17
F7393G1,0017CEE,17
F7393G1,0017CFE,42.5
F7393G1,0017CFE,42.5
F7393G1,0017CGE,3
F7393G1,0017CHE,3
F7393G1,0017CIE,0.5
F7393G1,0017CKE,10
F7393G1,0017CME,3
F7393G1,0017PAE,31.5
F7393G1,0024,26
F7393G1,0060001,80
F7393G1,0065001,55
F7393G1,0065001,55
F7393G1,0082,360.5
F7393G1,0082,360.5
F7393G1,0082,360.5
F7393G1,0082,360.5
F7393G1,0100JA,1
F7393G1,0124,9
F7393G1,0124,9
F7393G1,0124BEE,16
F7393G1,0124BFE,5
F7393G1,0124BHE,2
F7393G1,0124BNE,29
F7393G1,0124BSE,12
F7393G1,0124CEE,1
F7393G1,0124CSE,15
F7393G1,0124EXE,3
F7393G1,0124FJE,1
F7393G1,0124PSE,8
F7393G1,0234001,1.5
F7393G1,0301,85.33732057
F7393G1,0301,85.33732057
F7393G1,0301001,71.99760766
F7393G1,0301002,35.48086124
F7393G1,0302001,15
F7393G1,0306001,58
F7393G1,0313,155
F7393G1,0313,155
F7393G1,0314,95
F7393G1,0314,95
F7393G1,0331,39.8
F7393G1,0331001,69.4
F7393G1,0331ALE,3
F7393G1,0331BDE,3
F7393G1,0331BKE,1
F7393G1,0331BLE,2
F7393G1,0331FAE,2
F7393G1,0331FNE,1
F7393G1,0401,196.2572289
F7393G1,0401,196.2572289
F7393G1,0401001,178.5885542
F7393G1,0401002,184.7283133
F7393G1,0401003,176.463253
F7393G1,0401004,171.7403614
F7393G1,0401005,171.7403614
F7393G1,0414,16.41176471
F7393G1,0414,16.41176471
F7393G1,0414,16.41176471
F7393G1,0414001,15.80324544
F7393G1,0414002,15.07302231
F7393G1,0414003,14.8296146
F7393G1,0414CDE,1
F7393G1,0414CME,3
F7393G1,0414DVEA,3
F7393G1,0417,1
F7393G1,0418,12
F7393G1,0418,12
F7393G1,0420,9
F7393G1,0422,124.625
F7393G1,0422,124.625
F7393G1,0422001,59.07954545
F7393G1,0422002,98.53409091
F7393G1,0424,18
F7393G1,0425,33.1
F7393G1,0425001,16.7
F7393G1,0426,10
F7393G1,0426,10
F7393G1,0434,23
F7393G1,0436,11.45454545
F7393G1,0436,11.45454545
F7393G1,0436001,11.38636364
F7393G1,0466,1
F7393G1,0474,115.4179601
F7393G1,0474,115.4179601
F7393G1,0474001,79.71064302
F7393G1,0474002,92.87250554
F7393G1,0477001,24.5
F7393G1,0501,1
F7393G1,0512,249.2
F7393G1,0512,249.2
F7393G1,0520,291.076555
F7393G1,0520,291.076555
F7393G1,0520001,124.8564593
F7393G1,0520002,131.076555
F7393G1,0525,147
F7393G1,0525,147
F7393G1,0544,19
F7393G1,0544,19
F7393G1,0557VD,1
F7393G1,0572,1
F7393G1,0572VD,7
F7393G1,0585,369.4219269
F7393G1,0585,369.4219269
F7393G1,0585001,283.1843854
F7393G1,0585002,235.7342193
F7393G1,0585003,287.2956811
F7393G1,0585VDA,26
F7393G1,0639,17
F7393G1,0639VD,28
F7393G1,0901,26
F7393G1,0910,77
F7393G1,0910,77
F7393G1,0911,95.5
F7393G1,0911,95.5
F7393G1,0911VDA,33.5
F7393G1,0914001,17.5
F7393G1,0915,2
F7393G1,0917,63
F7393G1,0917,63
F7393G1,0918,31.8
F7393G1,0918001,60.6
F7393G1,0922,66.875
F7393G1,0922,66.875
F7393G1,0922001,20
F7393G1,0926,3.4
F7393G1,0926001,2.6
F7393G1,0929,5
F7393G1,0929VD,33.5
F7393G1,0942,244.65625
F7393G1,0942,244.65625
F7393G1,0942002,137.90625
F7393G1,0942003,153.9517045
F7393G1,0962,233.3125
F7393G1,0962,233.3125
F7393G1,0962001,70
F7393G1,0964001,25
F7393G1,0968,23.61038961
F7393G1,0968,23.61038961
F7393G1,0968001,26.25974026
F7393G1,0968002,17.68831169
F7393G1,0968VD,1.5
F7393G1,0969,116.25
F7393G1,0969,116.25
F7393G1,0969001,71.25
F7393G1,0983,13
F7393G1,1070VD,4
F7393G1,1082VD,14
F7393G1,1103,10
F7393G1,1104,9
F7393G1,1105,123.1964286
F7393G1,1105001,98.0625
F7393G1,1105002,81.12053571
F7393G1,1105003,73.75446429
F7393G1,1105005,60.33928571
F7393G1,1140001,1
F7393G1,1140VDA,1
F7393G1,1159001,90.1
F7393G1,1159002,37.7
F7393G1,1602,27
F7393G1,1602,27
F7393G1,1605,143.9589107
F7393G1,1605,143.9589107
F7393G1,1605002,66.04682274
F7393G1,1605003,73.45365504
F7393G1,1605004,62.27353082
F7393G1,1605VDA,1
F7393G1,1623001,41
F7393G1,1634,2
F7393G1,1643,128.5
F7393G1,1643,128.5
F7393G1,1643,128.5
F7393G1,557T,9
F7393G1,557TVD,0.5
F7393G1,A010PC,42
F7393G1,A019,49.5
F7393G1,A019,49.5
F7393G1,A019VD,1
F7393G1,A019VD,1
F7393G1,A053,204.9693396
F7393G1,A053,204.9693396
F7393G1,A053001,139.3231132
F7393G1,F084,9
F7393G10,0010,3.5
F7393G10,0017REQ,0.5
F7393G10,0024,2
F7393G10,0100JA,1
F7393G10,0124,7
F7393G10,4108,1.5
F7393G10,A010,1
F7393G11,0010,2.5
F7393G11,0017REQ,0.5
F7393G11,0024,30.5
F7393G11,0124,4
F7393G11,0445,8
F7393G11,0463,8
F7393G12,0010,3
F7393G12,0017REQ,0.5
F7393G12,0024,4
F7393G12,0124,3
F7393G12,0444,3.5
F7393G13,0010,4
F7393G13,0017REQ,0.5
F7393G13,0024,15
F7393G13,0024,15
F7393G13,0124,9
F7393G13,A014,1
F7393G14,0010,3
F7393G14,0024,5.5
F7393G14,0124,5
F7393G15,0010,10
F7393G15,0024,10
F7393G15,0100AA,3
F7393G15,0124001,1
F7393G15,0124BQEA,1.5
F7393G15,0512,4
F7393G15,0968VD,0.5
F7393G15,A010PC,3.5
F7393G16,0010,8
F7393G16,0024,30
F7393G16,0100AA,3
F7393G16,0124001,1
F7393G16,0124BQEA,1
F7393G16,0462,32.5
F7393G16,0512,0.5
F7393G16,0968,29
F7393G16,0968VD,1
F7393G16,A010PC,17.6
F7393G17,0010,5.5
F7393G17,0024,12
F7393G17,0100AA,3
F7393G17,0100JA,1
F7393G17,0124,1
F7393G17,0124BQE,0.5
F7393G17,0462,20.5
F7393G17,0512,2
F7393G17,0968,8.5
F7393G17,0968VD,0.5
F7393G17,A010PC,23.2
F7393G18,0010,7
F7393G18,0024,8
F7393G18,0026,2.5
F7393G18,0100AA,2.5
F7393G18,0124BQE,0.5
F7393G18,0462,18
F7393G18,0968,89.5
F7393G18,0968VD,1.5
F7393G18,A010PC,3.5
F7393G2,0010,22
F7393G2,0017BTE,4
F7393G2,0017CCE,1
F7393G2,0017CDE,1
F7393G2,0017CEE,7
F7393G2,0017CFE,38
F7393G2,0017CFE,38
F7393G2,0017CGE,1
F7393G2,0017CHE,1
F7393G2,0017CIE,0.5
F7393G2,0017CME,1
F7393G2,0017PAE,1.2
F7393G2,0017REQ,0.5
F7393G2,0024,47.5
F7393G2,0060001,56
F7393G2,0065001,31
F7393G2,0082,48
F7393G2,0082,48
F7393G2,0124,3
F7393G2,0124BCE,1
F7393G2,0124BEE,10
F7393G2,0124BFE,2.5
F7393G2,0124BHE,8
F7393G2,0124BJEA,7.5
F7393G2,0124BNE,1
F7393G2,0124BSE,2
F7393G2,0124BTE,1
F7393G2,0124CEE,1.5
F7393G2,0124EWE,2
F7393G2,0124FJE,2
F7393G2,0124KAE,1
F7393G2,0301,80.28125
F7393G2,0301001,59.10625
F7393G2,0302001,13
F7393G2,0306001,47.5
F7393G2,0313,14.5
F7393G2,0314,17.5
F7393G2,0331,82.5
F7393G2,0331,82.5
F7393G2,0331,82.5
F7393G2,0331BDE,3
F7393G2,0331BDE,3
F7393G2,0331FAE,2
F7393G2,0331FNE,1
F7393G2,0331GCE,1
F7393G2,0401,103.5927052
F7393G2,0401001,96.54103343
F7393G2,0401002,93.13677812
F7393G2,0401003,94.35258359
F7393G2,0401004,90.46200608
F7393G2,0414,6.857142857
F7393G2,0414002,10.39285714
F7393G2,0414003,10.39285714
F7393G2,0414CME,2
F7393G2,0414DVEA,2
F7393G2,0417,2
F7393G2,0422,10
F7393G2,0422,10
F7393G2,0425,14.2
F7393G2,0425001,13.4
F7393G2,0436,2.6
F7393G2,0436001,8.2
F7393G2,0462,6
F7393G2,0466,1
F7393G2,0474,16.575
F7393G2,0474001,33.3
F7393G2,0474002,49.575
F7393G2,0477,2.2
F7393G2,0477001,1.4
F7393G2,0501,0.5
F7393G2,0507VD,8
F7393G2,0509VD,4.5
F7393G2,0512,0.5
F7393G2,0520,162.5526316
F7393G2,0520,162.5526316
F7393G2,0520001,97.08552632
F7393G2,0525,3
F7393G2,0544,10
F7393G2,0557,2
F7393G2,0557VD,1.5
F7393G2,0572VD,7.5
F7393G2,0585,262.707438
F7393G2,0585,262.707438
F7393G2,0585001,231.6859504
F7393G2,0585002,199.1504132
F7393G2,0639,20
F7393G2,0639,20
F7393G2,0639VD,18.5
F7393G2,0701,0.5
F7393G2,0901,21
F7393G2,0908,4.5
F7393G2,0909,72
F7393G2,0909,72
F7393G2,0910,38
F7393G2,0910,38
F7393G2,0911,25.5
F7393G2,0917,55.5
F7393G2,0917,55.5
F7393G2,0918,5
F7393G2,0922,126.1
F7393G2,0922001,73.7
F7393G2,0926,55.57352941
F7393G2,0926,55.57352941
F7393G2,0926001,40.08823529
F7393G2,0942,281.9942308
F7393G2,0942001,177.4096154
F7393G2,0942002,103.1307692
F7393G2,0962,131.4728261
F7393G2,0962,131.4728261
F7393G2,0962001,52.00543478
F7393G2,0964001,12
F7393G2,0968,47.54545455
F7393G2,0968,47.54545455
F7393G2,0968001,36.41818182
F7393G2,0968002,27
F7393G2,0969,247.5
F7393G2,0969,247.5
F7393G2,0987,2
F7393G2,0991VD,4
F7393G2,1070VD,6
F7393G2,1070VD,6
F7393G2,1082VD,1
F7393G2,1103,3
F7393G2,1104,2
F7393G2,1105,28.22727273
F7393G2,1105001,56.38636364
F7393G2,1105002,30.75
F7393G2,1140001,19
F7393G2,1159001,17
F7393G2,1602,12.5
F7393G2,1605,177.0171026
F7393G2,1605,177.0171026
F7393G2,1605001,140.9507042
F7393G2,1605002,121.6348089
F7393G2,1605003,82.88229376
F7393G2,1605VDA,1
F7393G2,1623001,71.5
F7393G2,1634,3
F7393G2,1643,190
F7393G2,1643,190
F7393G2,1643,190
F7393G2,557T,2
F7393G2,557TVD,1
F7393G2,A010PC,14
F7393G2,A019VD,0.5
F7393G2,A053,65
F7393G2,A053,65
F7393G3,0010,28.5
F7393G3,0010,28.5
F7393G3,0017BTE,10
F7393G3,0017BTE,10
F7393G3,0017CCE,5
F7393G3,0017CEE,2
F7393G3,0017CFE,19.5
F7393G3,0017CFE,19.5
F7393G3,0017CGE,0.5
F7393G3,0017CHE,0.5
F7393G3,0017CIE,0.5
F7393G3,0017CJE,1
F7393G3,0017CME,0.5
F7393G3,0017PAE,0.2
F7393G3,0024,48
F7393G3,0026,1.5
F7393G3,0060001,35
F7393G3,0065001,25
F7393G3,0082,8
F7393G3,0124BBE,1
F7393G3,0124BCE,0.2
F7393G3,0124BEE,9
F7393G3,0124BEE,9
F7393G3,0124BGE,0.5
F7393G3,0124BHE,1.5
F7393G3,0124BJE,1
F7393G3,0124BNE,20
F7393G3,0124BQE,0.5
F7393G3,0124BTE,0.2
F7393G3,0124EWE,0.5
F7393G3,0124EXE,0.5
F7393G3,0124FJE,7.5
F7393G3,0124FUE,0.5
F7393G3,0124KAE,0.2
F7393G3,0301,4
F7393G3,0302001,8
F7393G3,0306001,64
F7393G3,0306001,64
F7393G3,0313,7.5
F7393G3,0314,2
F7393G3,0331,49.5
F7393G3,0331,49.5
F7393G3,0331ALE,3
F7393G3,0331BCE,0.5
F7393G3,0331BDE,10
F7393G3,0331BEE,1.5
F7393G3,0331BFE,1.5
F7393G3,0331BKE,1
F7393G3,0331BLE,0.2
F7393G3,0331EME,7.5
F7393G3,0331GCE,0.5
F7393G3,0401,13
F7393G3,0401001,10.14285714
F7393G3,0414,7.032467532
F7393G3,0414,7.032467532
F7393G3,0414001,10.35714286
F7393G3,0414002,10.0974026
F7393G3,0414CEE,16
F7393G3,0414CEE,16
F7393G3,0414CPE,2
F7393G3,0414DVE,13
F7393G3,0414DWE,1
F7393G3,0417,35
F7393G3,0417,35
F7393G3,0418,4
F7393G3,0422,3
F7393G3,0425,28.375
F7393G3,0425,28.375
F7393G3,0425001,16
F7393G3,0426,18
F7393G3,0434,2
F7393G3,0434,2
F7393G3,0436,36
F7393G3,0436,36
F7393G3,0462,5
F7393G3,0466,4
F7393G3,0474,19
F7393G3,0477,0.5
F7393G3,0501,0.5
F7393G3,0512,3.5
F7393G3,0520,31.45517241
F7393G3,0520001,41.66206897
F7393G3,0525,19
F7393G3,0541,6.5
F7393G3,0544,10
F7393G3,0557,1
F7393G3,0572VD,1
F7393G3,0585,106.5
F7393G3,0639,11
F7393G3,0639VD,13
F7393G3,0701,1
F7393G3,0719,1
F7393G3,0901,18
F7393G3,0908,6
F7393G3,0909,103
F7393G3,0910,14
F7393G3,0911001,13.5
F7393G3,0914001,17.5
F7393G3,0915,3
F7393G3,0917,76
F7393G3,0918,19
F7393G3,0922,52.5
F7393G3,0922001,12.9
F7393G3,0926,3.4
F7393G3,0926001,2.6
F7393G3,0932,7
F7393G3,0932VD,5
F7393G3,0942,206.1
F7393G3,0942001,44.1
F7393G3,0947,9
F7393G3,0961,2
F7393G3,0962,549.5
F7393G3,0962,549.5
F7393G3,0968,10
F7393G3,0968VD,4.5
F7393G3,0969,261.5
F7393G3,0983,20
F7393G3,1015,1
F7393G3,1019,0.5
F7393G3,1070,6
F7393G3,1070VD,6.5
F7393G3,1070VD,6.5
F7393G3,1082,1
F7393G3,1082VD,11
F7393G3,1103,1
F7393G3,1104,1
F7393G3,1105,5
F7393G3,1140001,1
F7393G3,1159001,1.5
F7393G3,1602,21
F7393G3,1605,82.5
F7393G3,1605001,18.9
F7393G3,1605VDA,3
F7393G3,1623001,80.5
F7393G3,1643,149
F7393G3,557T,1
F7393G3,A010PC,27
F7393G3,A010PCA,19.5
F7393G3,A019VD,0.5
F7393G3,A053,155.3325
F7393G3,A053001,122.1225
F7393G4,0010,17
F7393G4,0017CBE,1.5
F7393G4,0017CDE,2
F7393G4,0017CEE,2
F7393G4,0017CFE,19.5
F7393G4,0017CFE,19.5
F7393G4,0017CGE,2.5
F7393G4,0017CHE,3.5
F7393G4,0017CIE,0.1
F7393G4,0017CKE,8
F7393G4,0017CME,2.5
F7393G4,0017PAE,10.2
F7393G4,0017PAE,10.2
F7393G4,0024,96.5
F7393G4,0060001,11.5
F7393G4,0065001,154.5
F7393G4,0065001,154.5
F7393G4,0082,425.5
F7393G4,0082,425.5
F7393G4,0124,6
F7393G4,0124BCE,0.1
F7393G4,0124BEE,9
F7393G4,0124BEE,9
F7393G4,0124BGE,3
F7393G4,0124BGE,3
F7393G4,0124BHE,10
F7393G4,0124BNE,3
F7393G4,0124BQE,1
F7393G4,0124BSE,9
F7393G4,0124BXE,0.2
F7393G4,0124CEE,1
F7393G4,0124EWE,1
F7393G4,0124EXE,1
F7393G4,0124FJE,2
F7393G4,0212001,2
F7393G4,0234001,73.5
F7393G4,0301,40.1
F7393G4,0301,40.1
F7393G4,0301001,19.4
F7393G4,0302001,7
F7393G4,0306001,53.61538462
F7393G4,0306001,53.61538462
F7393G4,0306003,50.03846154
F7393G4,0313,35.5
F7393G4,0314,4
F7393G4,0331,181.5
F7393G4,0331BEE,2.5
F7393G4,0331BFE,6.5
F7393G4,0331DDEA,11
F7393G4,0331EME,1
F7393G4,0331GCE,1
F7393G4,0401001,17
F7393G4,0414,16.83673469
F7393G4,0414,16.83673469
F7393G4,0414001,12.55102041
F7393G4,0414003,15
F7393G4,0414004,13.97959184
F7393G4,0414CCE,1.5
F7393G4,0414CEE,15.5
F7393G4,0414CEE,15.5
F7393G4,0414CKE,0.2
F7393G4,0414CPE,5
F7393G4,0414DVE,3
F7393G4,0414DWE,1.5
F7393G4,0414JCE,1
F7393G4,0416,48.5
F7393G4,0417,4
F7393G4,0418,39.80769231
F7393G4,0418001,28.45384615
F7393G4,0420,34.5
F7393G4,0420,34.5
F7393G4,0422,57.29268293
F7393G4,0422001,35.16585366
F7393G4,0424,2.5
F7393G4,0425,58.47317073
F7393G4,0425001,29.24390244
F7393G4,0426,26.5
F7393G4,0434,3
F7393G4,0436,37.6625
F7393G4,0436001,20.6125
F7393G4,0462,12.5
F7393G4,0474,9.6
F7393G4,0474001,24
F7393G4,0477,24.875
F7393G4,0477001,16.075
F7393G4,0512,1051.3
F7393G4,0512,1051.3
F7393G4,0520,24
F7393G4,0525,64
F7393G4,0544,17.5
F7393G4,0557,1
F7393G4,0572VD,1
F7393G4,0585,117.3
F7393G4,0585001,80.1
F7393G4,0639,5
F7393G4,0639VD,37
F7393G4,0701,10
F7393G4,0719,10
F7393G4,0901,48
F7393G4,0908,480.5089286
F7393G4,0908,480.5089286
F7393G4,0908001,362.8392857
F7393G4,0909,15.5
F7393G4,0910,53.5
F7393G4,0910,53.5
F7393G4,0915,4
F7393G4,0917,204.9
F7393G4,0917001,69.3
F7393G4,0918,196.25
F7393G4,0918001,104.375
F7393G4,0918001,104.375
F7393G4,0922,53.5
F7393G4,0926,50.12307692
F7393G4,0926001,25.2
F7393G4,0929,35
F7393G4,0929VD,5
F7393G4,0932,21
F7393G4,0932VD,0.5
F7393G4,0942,153.4
F7393G4,0942001,97.4
F7393G4,0947,0.5
F7393G4,0961,40
F7393G4,0962,433.5
F7393G4,0968,11
F7393G4,0968VD,4.5
F7393G4,0969,179.7
F7393G4,0983,37.5
F7393G4,0987,1
F7393G4,0991001,300.5
F7393G4,0991VDA,8
F7393G4,1015,5
F7393G4,1019,1.5
F7393G4,1070,53.5
F7393G4,1070VD,36.5
F7393G4,1070VD,36.5
F7393G4,1082,6
F7393G4,1082VD,1
F7393G4,1105,2
F7393G4,1140001,2
F7393G4,1140VDA,0.5
F7393G4,1605,272.1875
F7393G4,1605001,82.8125
F7393G4,1605002,85.625
F7393G4,1605VDA,2
F7393G4,1634,87
F7393G4,1643,91.4
F7393G4,1643001,32.2
F7393G4,1643VD,10
F7393G4,557T,1
F7393G4,A010PC,38
F7393G4,A010PC,38
F7393G4,A010PC,38
F7393G4,A053,37
F7393G4,A179,19
F7393G5,0010,20
F7393G5,0017BTE,3
F7393G5,0017CDE,1.5
F7393G5,0017CEE,6
F7393G5,0017CFE,10
F7393G5,0017CIE,0.2
F7393G5,0017PAE,0.2
F7393G5,0017REQ,0.5
F7393G5,0024,70
F7393G5,0060001,24
F7393G5,0065001,4
F7393G5,0082001,8
F7393G5,0124,5
F7393G5,0124BCE,0.2
F7393G5,0124BEE,1
F7393G5,0124BGE,0.5
F7393G5,0124BHE,9.5
F7393G5,0124BQE,0.5
F7393G5,0124BTE,0.2
F7393G5,0124EWE,0.5
F7393G5,0124EXE,0.5
F7393G5,0124GXE,1
F7393G5,0124KAE,0.2
F7393G5,0202001,46.5
F7393G5,0301,10
F7393G5,0302001,6
F7393G5,0306001,9
F7393G5,0313,6.5
F7393G5,0314,2
F7393G5,0331,41.5
F7393G5,0331,41.5
F7393G5,0331BCE,0.2
F7393G5,0331BDE,16.5
F7393G5,0331BEE,2.5
F7393G5,0331BFE,8
F7393G5,0331BKE,0.2
F7393G5,0331BLE,0.2
F7393G5,0331EME,10.5
F7393G5,0331GCE,1
F7393G5,0401,20.46086957
F7393G5,0401001,33.53913043
F7393G5,0414001,16.6796875
F7393G5,0414002,13.5859375
F7393G5,0414003,18.484375
F7393G5,0414CCE,0.5
F7393G5,0414CDE,1.5
F7393G5,0414CEE,10
F7393G5,0414CFE,3
F7393G5,0414CKE,0.5
F7393G5,0414CME,1
F7393G5,0414CPE,1
F7393G5,0414DVE,2
F7393G5,0414DWE,1
F7393G5,0417,23
F7393G5,0418,38
F7393G5,0420,2
F7393G5,0422,26
F7393G5,0424,5
F7393G5,0425,37.625
F7393G5,0425,37.625
F7393G5,0425001,11.75
F7393G5,0426,15.6
F7393G5,0426001,10.36363636
F7393G5,0434,14
F7393G5,0436,17.96363636
F7393G5,0436001,15.63636364
F7393G5,0474,6
F7393G5,0477,5.9
F7393G5,0477002,17.5
F7393G5,0512,465.2757732
F7393G5,0512001,953.6610825
F7393G5,0512001,953.6610825
F7393G5,0520,142.7897727
F7393G5,0520001,108.2727273
F7393G5,0520002,159.5625
F7393G5,0525,68
F7393G5,0557,5
F7393G5,0585,303.7
F7393G5,0585001,181.7
F7393G5,0639VD,12
F7393G5,0701,0.5
F7393G5,0719,0.5
F7393G5,0901,31
F7393G5,0909,5
F7393G5,0910,12.5
F7393G5,0911,2
F7393G5,0915,1
F7393G5,0917,47
F7393G5,0918,12.4
F7393G5,0918003,59.6
F7393G5,0922,32
F7393G5,0922001,8.8
F7393G5,0926,24.21487603
F7393G5,0926001,24.74380165
F7393G5,0926002,24.21487603
F7393G5,0926003,71.95041322
F7393G5,0932,14.5
F7393G5,0942,227.0073529
F7393G5,0942001,141.7720588
F7393G5,0942002,76.45588235
F7393G5,0947,1
F7393G5,0962,90.07
F7393G5,0962001,104.86
F7393G5,0962002,79.36
F7393G5,0964001,19.5
F7393G5,0968,43.31304348
F7393G5,0968001,26.33913043
F7393G5,0968VD,1
F7393G5,0969,180.5
F7393G5,0973001,16.5
F7393G5,0983,11
F7393G5,0987,1
F7393G5,1015,0.5
F7393G5,1019,1
F7393G5,1070,3.5
F7393G5,1070VD,14
F7393G5,1082,0.5
F7393G5,1082VD,2
F7393G5,1103,17.8
F7393G5,1103001,11.51428571
F7393G5,1104,2
F7393G5,1105,6.75
F7393G5,1105001,6.75
F7393G5,1105002,6.75
F7393G5,1127001,10
F7393G5,1140001,10
F7393G5,1159001,5
F7393G5,1602,6
F7393G5,1605,38.7
F7393G5,1605001,11.1
F7393G5,1623001,105.5
F7393G5,1643,23.1
F7393G5,1643001,29.1
F7393G5,A010PC,31
F7393G5,A010PCA,7.3
F7393G5,A053,232.5
F7393G5,A053001,149.7
F7393G5,A179,3
F7393G6,0010,17
F7393G6,0017BTE,19.5
F7393G6,0017BTE,19.5
F7393G6,0017CCE,4
F7393G6,0017CEE,7
F7393G6,0017CEE,7
F7393G6,0017CFE,17.5
F7393G6,0017CFE,17.5
F7393G6,0017CGE,1
F7393G6,0017CHE,1
F7393G6,0017CIE,34.2
F7393G6,0017CJE,2
F7393G6,0017CME,1
F7393G6,0017PAE,0.2
F7393G6,0017REQ,1.5
F7393G6,0024,64
F7393G6,0060001,18
F7393G6,0065001,34.5
F7393G6,0082,3.6
F7393G6,0082001,8.4
F7393G6,0124,8
F7393G6,0124BCE,1
F7393G6,0124BFE,8
F7393G6,0124BHE,7
F7393G6,0124BJEA,6
F7393G6,0124BNE,18
F7393G6,0124BQE,1
F7393G6,0124BTE,0.5
F7393G6,0124CEE,0.5
F7393G6,0124EWE,1
F7393G6,0124EXE,1
F7393G6,0124FJE,0.5
F7393G6,0124KAE,1
F7393G6,0301,4.5
F7393G6,0301,4.5
F7393G6,0302001,5
F7393G6,0306001,6
F7393G6,0313,6.5
F7393G6,0314,9.5
F7393G6,0331,36.25
F7393G6,0331001,27.625
F7393G6,0331001,27.625
F7393G6,0331AAE,0.5
F7393G6,0331ABE,0.5
F7393G6,0331ACE,0.5
F7393G6,0331ADE,0.5
F7393G6,0331BDE,2
F7393G6,0331BEE,3
F7393G6,0331BFE,4.5
F7393G6,0331BKE,0.2
F7393G6,0331BLE,1
F7393G6,0331EME,12
F7393G6,0331GCE,0.5
F7393G6,0401,52.1322314
F7393G6,0401,52.1322314
F7393G6,0401001,51.38842975
F7393G6,0401002,45.68595041
F7393G6,0414001,13.43571429
F7393G6,0414002,10.86428571
F7393G6,0414003,14.05285714
F7393G6,0414CEE,17.5
F7393G6,0414CKE,0.5
F7393G6,0414CPE,1
F7393G6,0414DVE,1
F7393G6,0414DWE,0.5
F7393G6,0417,14.5
F7393G6,0418,16
F7393G6,0420,9
F7393G6,0422,15
F7393G6,0425,31.875
F7393G6,0425,31.875
F7393G6,0425001,16.875
F7393G6,0426,22.76363636
F7393G6,0426001,16.94545455
F7393G6,0434,11.5
F7393G6,0434,11.5
F7393G6,0436,10.6
F7393G6,0436001,9.8
F7393G6,0462,39
F7393G6,0462,39
F7393G6,0474,3.5
F7393G6,0474,3.5
F7393G6,0477,2
F7393G6,0501,1
F7393G6,0507,13
F7393G6,0509,6.5
F7393G6,0512,0.5
F7393G6,0520,142.0526316
F7393G6,0520001,104.5921053
F7393G6,0520002,152.8289474
F7393G6,0525,22
F7393G6,0544,13.5
F7393G6,0557,0.5
F7393G6,0557VD,1
F7393G6,0572,4
F7393G6,0572VD,3
F7393G6,0585,259.6
F7393G6,0585001,213.2
F7393G6,0639,5
F7393G6,0639VD,12.5
F7393G6,0701,0.5
F7393G6,0719,0.5
F7393G6,0901,39
F7393G6,0908,5
F7393G6,0909,88
F7393G6,0910,62.5
F7393G6,0910001,19.7
F7393G6,0911,27.5
F7393G6,0915,3
F7393G6,0917,166.5
F7393G6,0918,40.8
F7393G6,0918002,13.92
F7393G6,0922,37.5
F7393G6,0922001,9.9
