desc_frameFam,id_frame,id_project,id_req,id_baseReq,id_tparent,date_contractStart,date_issueFMI,desc_projectState
6/1A-C,61B,F7512G6,FA1A,FA1A,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F7044G9,FA1A,FA1A,367A7044G009,08/04/2016,08/25/2017,Active
6/1A-C,61B,F7044G7,FA1A,FA1A,367A7044G007,#N/A,#N/A,#N/A
6/1A-C,61B,F3411G7,FA1A,FA1A,367A3411G007,10/23/2013,07/15/2014,Complete
6/1A-C,61B,F7044G4,FA1A,FA1A,367A7044G004,01/13/2016,09/12/2016,Complete
6/1A-C,61B,F7044G5,FA1A,FA1A,367A7044G005,05/11/2016,06/28/2017,Active
6/1A-C,61B,F7044G3,FA1A,FA1A,367A7044G003,02/24/2015,02/17/2016,Complete
6/1A-C,61B,F7186G3,FA1A,FA1A,367A7186G003,05/12/2014,01/20/2015,Active
6/1A-C,61B,F3411G3,FA1A,FA1A,367A3411G003,02/21/2013,10/20/2014,Complete
6/1A-C,61B,F7044G13,FA1A,FA1A,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F7044G6,FA1A,FA1A,367A7044G006,#N/A,#N/A,#N/A
6/1A-C,61B,F7512G3,FA1A,FA1A,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F3411G4,FA1A,FA1A,367A3411G004,03/01/2013,09/20/2013,Complete
6/1A-C,61B,F7512G5,FA1A,FA1A,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F7337G2,FA1A,FA1A,367A7337G002,11/04/2014,03/04/2015,Complete
6/1A-C,61B,F7044G8,FA1A,FA1A,367A7044G008,08/04/2016,04/19/2017,Complete
6/1A-C,61B,F7393G6,FA1J,FA1J,367A7393G006,10/22/2013,09/06/2015,Active
6/1A-C,61B,F6221G7,FA1J,FA1J,367A6221G007,#N/A,#N/A,#N/A
6/1A-C,61B,F7393G4,FA1J,FA1J,367A7393G004,07/29/2013,11/02/2015,Active
6/1A-C,61B,F6221G7,FA1K,FA1K,367A6221G007,#N/A,#N/A,#N/A
6/1A-C,61B,F7396G4,FA1L,FA1L,367A7396G004,08/27/2013,09/08/2015,Active
6/1A-C,61B,F7396G5,FA1L,FA1L,367A7396G005,08/27/2013,12/30/2015,Active
6/1A-C,61B,F7396G6,FA1L,FA1L,367A7396G006,08/27/2013,02/24/2015,Active
6/1A-C,61B,F7396G3,FA1L,FA1L,367A7396G003,08/22/2013,07/27/2015,Active
6/1A-C,61B,F6688G7,FA1P,FA1P,367A6688G007,08/01/2014,09/04/2015,Archive
6/1A-C,61B,F6488G1,FA1S,FA1S,367A6488G001,10/11/2013,12/04/2013,Complete
6/1A-C,61B,F7129G3,FA1S,FA1S,367A7129G003,11/04/2013,04/28/2014,Complete
6/1A-C,61B,F6738G2,FA1S,FA1S,367A6738G002,12/06/2012,02/19/2013,Complete
6/1A-C,61B,F6221G7,FA3A,FA3A,367A6221G007,#N/A,#N/A,#N/A
6/1A-C,61B,F7381G5,FA3D,FA3D,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F4873G3,FA3D,FA3D,367A4873G003,07/03/2015,12/22/2015,Complete
6/1A-C,61B,F4873G4,FA3D,FA3D,367A4873G004,07/03/2015,12/22/2015,Complete
6/1A-C,61B,F5781G4,FA3T,FA3T,367A5781G004,02/02/2015,05/29/2015,Active
6/1A-C,61B,F6145G22,FA6A,FA6A,367A6145G022,07/15/2015,09/28/2015,Complete
6/1A-C,61B,F6145G23,FA6A,FA6A,367A6145G023,03/02/2016,03/31/2016,Complete
6/1A-C,61B,F6890G6,FB1A,FB1A,367A6890G006,03/18/2016,01/23/2017,Complete
6/1A-C,61B,F6890G7,FB1A,FB1A,367A6890G007,03/21/2016,08/17/2017,Active
6/1A-C,61B,F3411G3,FC1B,FC1B,367A3411G003,02/21/2013,10/20/2014,Complete
6/1A-C,61B,F5346G2,FC1H,FC1H,367A5346G002,10/09/2015,11/25/2015,Active
6/1A-C,61B,F7391G2,FC1J,FC1J,367A7391G002,12/09/2016,07/28/2017,Active
6/1A-C,61B,F7391G1,FC1J,FC1J,367A7391G001,06/10/2013,02/28/2014,Active
6/1A-C,61B,F6871G7,FC1K,FC1K,367A6871G007,08/22/2016,02/28/2017,Complete
6/1A-C,61B,F7391G1,FC1M,FC1M,367A7391G001,06/10/2013,02/28/2014,Active
6/1A-C,61B,F7391G2,FC1M,FC1M,367A7391G002,12/09/2016,07/28/2017,Active
6/1A-C,61B,F3411G3,FC1M,FC1M,367A3411G003,02/21/2013,10/20/2014,Complete
6/1A-C,61B,F5781G4,FC2G,FC2G,367A5781G004,02/02/2015,05/29/2015,Active
6/1A-C,61B,F6967G4,FD3G,FD3G,367A6967G004,#N/A,#N/A,#N/A
6/1A-C,61B,F7416G1,FD4G,FD4G,367A7416G001,08/18/2016,05/26/2017,Active
6/1A-C,61B,F6145G25,FD4H,FD4H,367A6145G025,01/28/2017,02/08/2017,Complete
6/1A-C,61B,F6078G2,FD4H,FD4H,367A6078G002,01/08/2015,04/24/2015,Complete
6/1A-C,61B,F5889G9,FD4H,FD4H,367A5889G009,12/16/2015,06/29/2016,Complete
6/1A-C,61B,F6637G26,FD4H,FD4H,367A6637G026,09/19/2014,01/23/2015,Complete
6/1A-C,61B,F7207G3,FD4H,FD4H,367A7207G003,06/04/2015,07/05/2016,Active
6/1A-C,61B,F7147G7,FD4H,FD4H,367A7147G007,03/03/2015,07/28/2015,Complete
6/1A-C,61B,F6145G24,FD4H,FD4H,367A6145G024,09/26/2016,11/18/2016,Complete
6/1A-C,61B,F7416G1,FD4H,FD4H,367A7416G001,08/18/2016,05/26/2017,Active
6/1A-C,61B,F6078G3,FD4H,FD4H,367A6078G003,01/08/2015,04/24/2015,Active
6/1A-C,61B,F6688G7,FF1K,FF1K,367A6688G007,08/01/2014,09/04/2015,Archive
6/1A-C,61B,F7147G6,FF1K,FF1K,367A7147G006,03/26/2014,09/25/2014,Complete
6/1A-C,61B,F7274G5,FF1P,FF1P,367A7274G005,02/28/2014,01/22/2015,Review
6/1A-C,61B,F7274G4,FF1P,FF1P,367A7274G004,02/28/2014,08/28/2014,Complete
6/1A-C,61B,F7274G2,FF1P,FF1P,367A7274G002,06/03/2013,01/07/2014,Complete
6/1A-C,61B,F6890G7,FF1P,FF1P,367A6890G007,03/21/2016,08/17/2017,Active
6/1A-C,61B,F6967G4,FF1P,FF1P,367A6967G004,#N/A,#N/A,#N/A
6/1A-C,61B,F6890G6,FF1P,FF1P,367A6890G006,03/18/2016,01/23/2017,Complete
6/1A-C,61B,F7400G2,FF2A,FF2A,367A7400G002,06/17/2016,12/21/2016,Active
6/1A-C,61B,F6512G1,FG1A,FG1A,367A6512G001,05/30/2014,02/04/2015,Complete
6/1A-C,61B,F7396G5,FG1A,FG1A,367A7396G005,08/27/2013,12/30/2015,Active
6/1A-C,61B,F7396G4,FG1A,FG1A,367A7396G004,08/27/2013,09/08/2015,Active
6/1A-C,61B,F7396G3,FG1A,FG1A,367A7396G003,08/22/2013,07/27/2015,Active
6/1A-C,61B,F7396G6,FG1A,FG1A,367A7396G006,08/27/2013,02/24/2015,Active
6/1A-C,61B,F6153G9,FG1B,FG1B,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F6153G8,FG1B,FG1B,367A6153G008,10/12/2015,04/21/2017,Active
6/1A-C,61B,F7207G2,FG1D,FG1D,367A7207G002,06/21/2012,11/14/2013,Complete
6/1A-C,61B,F6967G4,FG1D,FG1D,367A6967G004,#N/A,#N/A,#N/A
6/1A-C,61B,F7362G2,FG1D,FG1D,367A7362G002,12/14/2016,01/26/2017,Complete
6/1A-C,61B,F7044G2,FG2B,FG2B,367A7044G002,12/17/2014,06/30/2015,Complete
6/1A-C,61B,F7407G10,FG2B,FG2B,#N/A,06/06/2017,08/23/2017,Active
6/1A-C,61B,F6580G1,FG2B,FG2B,367A6580G001,01/29/2015,10/06/2015,Complete
6/1A-C,61B,F6890G7,FG2B,FG2B,367A6890G007,03/21/2016,08/17/2017,Active
6/1A-C,61B,F7452G1,FG2B,FG2B,367A7452G001,04/04/2014,09/19/2014,Complete
6/1A-C,61B,F3411G4,FG2B,FG2B,367A3411G004,03/01/2013,09/20/2013,Complete
6/1A-C,61B,F6890G6,FG2B,FG2B,367A6890G006,03/18/2016,01/23/2017,Complete
6/1A-C,61B,F5412G7,FG2B,FG2B,367A5412G007,04/26/2016,03/02/2017,Active
6/1A-C,61B,F5412G6,FG2B,FG2B,367A5412G006,#N/A,#N/A,#N/A
6/1A-C,61B,F6575G2,FG2B,FG2B,367A6575G002,06/04/2014,10/02/2014,Active
6/1A-C,61B,F7296G1,FG2B,FG2B,367A7296G001,10/30/2012,04/12/2013,Complete
6/1A-C,61B,F3411G3,FG2B,FG2B,367A3411G003,02/21/2013,10/20/2014,Complete
6/1A-C,61B,F7044G5,FG2B,FG2B,367A7044G005,05/11/2016,06/28/2017,Active
6/1A-C,61B,F7285G2,FG2B,FG2B,367A7285G002,02/09/2013,02/26/2014,Complete
6/1A-C,61B,F7044G3,FG2B,FG2B,367A7044G003,02/24/2015,02/17/2016,Complete
6/1A-C,61B,6BDLN1PGOG1,FG2B,FG2B,367ABDLNGPGOG1,#N/A,#N/A,#N/A
6/1A-C,61B,F7044G8,FG2B,FG2B,367A7044G008,08/04/2016,04/19/2017,Complete
6/1A-C,61B,F7032G13,FG2B,FG2B,367A7032G013,05/16/2013,12/17/2013,Complete
6/1A-C,61B,F6654G5,FG2B,FG2B,367A6654G005,05/19/2014,09/23/2015,Complete
6/1A-C,61B,F7044G9,FG2B,FG2B,367A7044G009,08/04/2016,08/25/2017,Active
6/1A-C,61B,F3411G7,FG2B,FG2B,367A3411G007,10/23/2013,07/15/2014,Complete
6/1A-C,61B,F5874G7,FG2B,FG2B,#N/A,06/20/2017,08/14/2017,Active
6/1A-C,61B,F7044G4,FG2B,FG2B,367A7044G004,01/13/2016,09/12/2016,Complete
6/1A-C,61B,F7147G6,FG2B,FG2B,367A7147G006,03/26/2014,09/25/2014,Complete
6/1A-C,61B,F7044G14,FG2B,FG2B,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F7186G3,FG2B,FG2B,367A7186G003,05/12/2014,01/20/2015,Active
6/1A-C,61B,F7044G13,FG2F,FG2F,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F7466G1,FG2K,FG2K,367A7466G001,01/11/2016,09/20/2016,Complete
6/1A-C,61B,F6882G2,FG2K,FG2K,367A6882G002,12/22/2014,04/07/2015,Complete
6/1A-C,61B,F6637G16,FG2K,FG2K,367A6637G016,03/04/2013,10/03/2013,Complete
6/1A-C,61B,F7274G2,FG2L,FG2L,367A7274G002,06/03/2013,01/07/2014,Complete
6/1A-C,61B,F7274G4,FG2L,FG2L,367A7274G004,02/28/2014,08/28/2014,Complete
6/1A-C,61B,F6512G3,FG2L,FG2L,367A6512G003,02/03/2017,04/28/2017,Complete
6/1A-C,61B,F7274G5,FG2L,FG2L,367A7274G005,02/28/2014,01/22/2015,Review
6/1A-C,61B,F6512G1,FG2L,FG2L,367A6512G001,05/30/2014,02/04/2015,Complete
6/1A-C,61B,F5874G7,FG2L,FG2L,#N/A,06/20/2017,08/14/2017,Active
6/1A-C,61B,F7416G1,FJ2J,FJ2J,367A7416G001,08/18/2016,05/26/2017,Active
6/1A-C,61B,F6870G62,FK1G,FK1G,367A6870G062,03/31/2016,10/19/2016,Complete
6/1A-C,61B,F6145G17,FK1G,FK1G,367A6145G017,05/21/2013,09/29/2014,Complete
6/1A-C,61B,F6326G9,FK1G,FK1G,367A6326G009,10/30/2014,12/02/2014,Complete
6/1A-C,61B,F7032G12,FK1G,FK1G,367A7032G012,03/25/2013,07/16/2013,Complete
6/1A-C,61B,F7396G5,FK1G,FK1G,367A7396G005,08/27/2013,12/30/2015,Active
6/1A-C,61B,F6668G6,FK1G,FK1G,367A6668G006,04/01/2014,06/18/2014,Complete
6/1A-C,61B,F7113G6,FK1G,FK1G,367A7113G006,02/28/2013,04/19/2013,Complete
6/1A-C,61B,F4496G8,FK1G,FK1G,367A4496G008,02/15/2016,04/14/2016,Complete
6/1A-C,61B,F6145G21,FK1G,FK1G,367A6145G021,03/27/2015,08/06/2015,Complete
6/1A-C,61B,F6870G61,FK1G,FK1G,367A6870G061,03/31/2016,02/03/2017,Complete
6/1A-C,61B,F7396G6,FK1G,FK1G,367A7396G006,08/27/2013,02/24/2015,Active
6/1A-C,61B,F6890G7,FK1G,FK1G,367A6890G007,03/21/2016,08/17/2017,Active
6/1A-C,61B,F7124G6,FK1G,FK1G,367A7124G006,10/17/2013,08/28/2015,Complete
6/1A-C,61B,F6610G2,FK1G,FK1G,367A6610G002,03/22/2016,05/26/2016,Complete
6/1A-C,61B,F7362G2,FK1G,FK1G,367A7362G002,12/14/2016,01/26/2017,Complete
6/1A-C,61B,F7396G3,FK1G,FK1G,367A7396G003,08/22/2013,07/27/2015,Active
6/1A-C,61B,F7383G1,FK1G,FK1G,367A7383G001,01/23/2015,06/16/2015,Active
6/1A-C,61B,F5488G4,FK1G,FK1G,367A5488G004,08/02/2013,10/08/2013,Complete
6/1A-C,61B,F5123G3,FK1G,FK1G,367A5123G003,05/13/2013,05/28/2013,Complete
6/1A-C,61B,F6016G3,FK1G,FK1G,#N/A,05/08/2017,08/25/2017,Active
6/1A-C,61B,F6967G4,FK1G,FK1G,367A6967G004,#N/A,#N/A,#N/A
6/1A-C,61B,F7396G4,FK1G,FK1G,367A7396G004,08/27/2013,09/08/2015,Active
6/1A-C,61B,F7113G7,FK1G,FK1G,367A7113G007,02/16/2015,04/01/2015,Complete
6/1A-C,61B,F7113G8,FK1G,FK1G,367A7113G008,05/20/2016,06/20/2016,Complete
6/1A-C,61B,F6668G10,FK1G,FK1G,367A6668G010,07/01/2016,08/18/2016,Complete
6/1A-C,61B,F5871G2,FK1G,FK1G,367A5871G002,06/26/2014,09/23/2014,Complete
6/1A-C,61B,F6870G69,FK1G,FK1G,367A6870G069,12/29/2016,02/06/2017,Complete
6/1A-C,61B,F7383G2,FK1G,FK1G,367A7383G002,09/01/2015,12/09/2015,Complete
6/1A-C,61B,F6890G6,FK1G,FK1G,367A6890G006,03/18/2016,01/23/2017,Complete
6/1A-C,61B,F4496G4,FK1G,FK1G,367A4496G004,10/05/2014,12/04/2014,Complete
6/1A-C,61B,F5710G7,FK1G,FK1G,367A5710G007,04/13/2015,05/18/2015,Complete
6/1A-C,61B,F7337G2,FK1G,FK1G,367A7337G002,11/04/2014,03/04/2015,Complete
6/1A-C,61B,F4959G3,FK1G,FK1G,367A4959G003,11/26/2015,01/28/2016,Complete
6/1A-C,61B,F6870G63,FK1G,FK1G,367A6870G063,03/31/2016,12/14/2016,Complete
6/1A-C,61B,F4788G6,FK1G,FK1G,367A4788G006,01/31/2013,08/08/2013,Complete
6/1A-C,61B,F5063G3,FK1G,FK1G,367A5063G003,10/24/2013,07/08/2014,Complete
6/1A-C,61B,F6567G1,FK2D,FK2D,367A6567G001,09/24/2014,04/07/2015,Complete
6/1A-C,61B,F7032G12,FK2D,FK2D,367A7032G012,03/25/2013,07/16/2013,Complete
6/1A-C,61B,F5710G6,FK2D,FK2D,367A5710G006,09/23/2013,02/07/2014,Complete
6/1A-C,61B,F6221G7,FK3Y,FK3Y,367A6221G007,#N/A,#N/A,#N/A
6/1A-C,61B,F7147G3,FK3Y,FK3Y,367A7147G003,08/29/2012,07/07/2015,Complete
6/1A-C,61B,F7207G2,FK5I,FK5I,367A7207G002,06/21/2012,11/14/2013,Complete
6/1A-C,61B,F6628G1,FK5M,FK5M,367A6628G001,11/16/2015,04/26/2016,Active
6/1A-C,61B,F7452G1,FK5N,FK5N,367A7452G001,04/04/2014,09/19/2014,Complete
6/1A-C,61B,F6688G7,FK5N,FK5N,367A6688G007,08/01/2014,09/04/2015,Archive
6/1A-C,61B,F6528G1,FK5N,FK5N,367A6528G001,06/04/2014,07/29/2014,Complete
6/1A-C,61B,F4496G6,FK5N,FK5N,367A4496G006,09/02/2015,10/21/2015,Complete
6/1A-C,61B,F7466G1,FK5N,FK5N,367A7466G001,01/11/2016,09/20/2016,Complete
6/1A-C,61B,F7207G2,FK5N,FK5N,367A7207G002,06/21/2012,11/14/2013,Complete
6/1A-C,61B,F7147G3,FK5N,FK5N,367A7147G003,08/29/2012,07/07/2015,Complete
6/1A-C,61B,F7337G1,FK5P,FK5P,367A7337G001,03/11/2013,02/11/2015,Complete
6/1A-C,61B,F6854G1,FK5P,FK5P,367A6854G001,10/31/2012,05/10/2013,Complete
6/1A-C,61B,F6261G15,FK5P,FK5P,367A6261G015,01/29/2014,03/21/2014,Complete
6/1A-C,61B,F6637G22,FK5P,FK5P,367A6637G022,02/10/2014,06/26/2014,Complete
6/1A-C,61B,F7388G2,FK8G,FK8G,367A7388G002,12/16/2015,03/10/2016,Complete
6/1A-C,61B,F6145G18,FK8G,FK8G,367A6145G018,07/03/2013,10/25/2013,Complete
6/1A-C,61B,F7388G1,FK8G,FK8G,367A7388G001,06/19/2015,09/23/2015,Complete
6/1A-C,61B,F3411G6,FK8V,FK8V,367A3411G006,05/06/2013,10/11/2013,Active
6/1A-C,61B,F3411G5,FK8V,FK8V,367A3411G005,05/06/2013,10/15/2014,Complete
6/1A-C,61B,F6532G2,FK8X,FK8X,367A6532G002,01/14/2013,05/28/2015,Complete
6/1A-C,61B,F2711G4,FK8X,FK8X,367A2711G004,04/02/2013,05/06/2014,Complete
6/1A-C,61B,F4238G7,FK8X,FK8X,367A4238G007,04/11/2013,02/18/2014,Complete
6/1A-C,61B,F6877G2,FK8X,FK8X,367A6877G002,08/29/2013,01/07/2014,Complete
6/1A-C,61B,F7332G1,FK8X,FK8X,367A7332G001,02/25/2013,06/13/2013,Complete
6/1A-C,61B,F7393G11,FK8X,FK8X,367A7393G011,10/28/2013,10/20/2015,Active
6/1A-C,61B,F7083G3,FK8X,FK8X,367A7083G003,08/03/2015,10/19/2016,Complete
6/1A-C,61B,F7003G5,FK8X,FK8X,367A7003G005,05/30/2012,10/02/2013,Complete
6/1A-C,61B,F7447G1,FK8X,FK8X,367A7447G001,11/21/2013,05/21/2014,Complete
6/1A-C,61B,F6525G2,FK8X,FK8X,367A6525G002,07/03/2013,12/01/2014,Complete
6/1A-C,61B,F7320G1,FK8X,FK8X,367A7320G001,01/08/2013,07/11/2013,Complete
6/1A-C,61B,F7345G1,FK8X,FK8X,367A7345G001,04/11/2013,07/23/2014,Complete
6/1A-C,61B,F6738G3,FK8X,FK8X,367A6738G003,12/05/2013,05/08/2014,Complete
6/1A-C,61B,F7207G2,FK8X,FK8X,367A7207G002,06/21/2012,11/14/2013,Complete
6/1A-C,61B,F5347G3,FK8X,FK8X,367A5347G003,08/07/2012,08/27/2014,Complete
6/1A-C,61B,F6512G2,FK8X,FK8X,367A6512G002,07/30/2015,10/08/2015,Complete
6/1A-C,61B,F6637G20,FM1K,FM1K,367A6637G020,01/31/2014,04/10/2014,Complete
6/1A-C,61B,F6399G8,FM1K,FM1K,#N/A,03/28/2017,10/13/2017,Active
6/1A-C,61B,F6637G21,FM1K,FM1K,367A6637G021,01/31/2014,04/02/2014,Complete
6/1A-C,61B,F6637G19,FM1K,FM1K,367A6637G019,01/31/2014,04/01/2014,Complete
6/1A-C,61B,F7396G4,FM1K,FM1K,367A7396G004,08/27/2013,09/08/2015,Active
6/1A-C,61B,F5001G7,FM1K,FM1K,367A5001G007,05/23/2013,08/14/2013,Complete
6/1A-C,61B,F7396G6,FM1K,FM1K,367A7396G006,08/27/2013,02/24/2015,Active
6/1A-C,61B,F6738G3,FM1K,FM1K,367A6738G003,12/05/2013,05/08/2014,Complete
6/1A-C,61B,F7396G5,FM1K,FM1K,367A7396G005,08/27/2013,12/30/2015,Active
6/1A-C,61B,F6798G2,FM1K,FM1K,367A6798G002,07/09/2013,10/01/2013,Complete
6/1A-C,61B,F6939G2,FM1K,FM1K,367A6939G002,05/08/2013,10/29/2013,Complete
6/1A-C,61B,F7396G3,FM1K,FM1K,367A7396G003,08/22/2013,07/27/2015,Active
6/1A-C,61B,F7463G2,FM3J,FM3J,367A7463G002,#N/A,#N/A,#N/A
6/1A-C,61B,F6607G4,FM3J,FM3J,367A6607G004,#N/A,#N/A,#N/A
6/1A-C,61B,F7466G1,FM3J,FM3J,367A7466G001,01/11/2016,09/20/2016,Complete
6/1A-C,61B,F5527G4,FM3J,FM3J,367A5527G004,#N/A,#N/A,#N/A
6/1A-C,61B,F6016G3,FM3J,FM3J,#N/A,05/08/2017,08/25/2017,Active
6/1A-C,61B,F7044G6,FM3J,FM3J,367A7044G006,#N/A,#N/A,#N/A
6/1A-C,61B,F7044G7,FM3J,FM3J,367A7044G007,#N/A,#N/A,#N/A
6/1A-C,61B,FROT4G122,FM3J,FM3J,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F7418G1,FM3J,FM3J,367A7418G001,11/09/2016,02/14/2017,Active
6/1A-C,61B,F6512G1,FM3J,FM3J,367A6512G001,05/30/2014,02/04/2015,Complete
6/1A-C,61B,F7515G1,FM3J,FM3J,367A7515G001,02/21/2017,04/13/2017,Complete
6/1A-C,61B,F7396G21,FM3J,FM3J,367A7396G021,#N/A,#N/A,#N/A
6/1A-C,61B,F7044G13,FM3J,FM3J,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F7463G2,FM4C,FM4C,367A7463G002,#N/A,#N/A,#N/A
6/1A-C,61B,F6668G4,FM4D,FM4D,367A6668G004,01/28/2014,05/01/2014,Complete
6/1A-C,61B,F7396G5,FM4D,FM4D,367A7396G005,08/27/2013,12/30/2015,Active
6/1A-C,61B,F7396G4,FM4D,FM4D,367A7396G004,08/27/2013,09/08/2015,Active
6/1A-C,61B,F7396G3,FM4D,FM4D,367A7396G003,08/22/2013,07/27/2015,Active
6/1A-C,61B,F7396G6,FM4D,FM4D,367A7396G006,08/27/2013,02/24/2015,Active
6/1A-C,61B,F7396G3,FM4F,FM4F,367A7396G003,08/22/2013,07/27/2015,Active
6/1A-C,61B,F7396G6,FM4F,FM4F,367A7396G006,08/27/2013,02/24/2015,Active
6/1A-C,61B,F7396G4,FM4F,FM4F,367A7396G004,08/27/2013,09/08/2015,Active
6/1A-C,61B,F7396G5,FM4F,FM4F,367A7396G005,08/27/2013,12/30/2015,Active
6/1A-C,61B,F6302G5,FP1B,FP1B,367A6302G005,01/10/2014,03/26/2014,Complete
6/1A-C,61B,F5708G6,FP1B,FP1B,367A5708G006,06/11/2015,09/16/2015,Active
6/1A-C,61B,F7328G1,FP1H,FP1H,367A7328G001,02/21/2013,07/02/2013,Complete
6/1A-C,61B,F7512G1,FP1H,FP1H,367A7512G001,#N/A,#N/A,#N/A
6/1A-C,61B,F7512G6,FP1H,FP1H,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F7512G3,FP1H,FP1H,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F7512G4,FP1H,FP1H,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F7512G5,FP1H,FP1H,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F7512G2,FP1H,FP1H,#N/A,#N/A,#N/A,#N/A
6/1A-C,61B,F5418G4,FP2K,FP2K,367A5418G004,09/12/2016,06/08/2017,Active
6/1A-C,61B,F7207G2,FP3B,FP3B,367A7207G002,06/21/2012,11/14/2013,Complete
6/1A-C,61B,F2711G4,FP3B,FP3B,367A2711G004,04/02/2013,05/06/2014,Complete
6/1A-C,61B,F6738G3,FP3B,FP3B,367A6738G003,12/05/2013,05/08/2014,Complete
6/1A-C,61B,F6607G4,FP4D,FP4D,367A6607G004,#N/A,#N/A,#N/A
6/1A-C,61B,F7040G15,FP4E,FP4E,367A7040G015,04/15/2016,07/18/2016,Complete
6/1A-C,61B,F7227G3,FP4E,FP4E,367A7227G003,04/30/2015,01/13/2016,Complete
6/1A-C,61B,F6228G2,FR1D,FR1D,367A6228G002,09/23/2016,02/02/2017,Complete
6/1A-C,61B,F6228G2,FR1G,FR1G,367A6228G002,09/23/2016,02/02/2017,Complete
6/1A-C,61B,F6051G5,FR1G,FR1G,367A6051G005,05/21/2014,12/04/2014,Complete
6/1A-C,61B,F7466G1,FR1G,FR1G,367A7466G001,01/11/2016,09/20/2016,Complete
6/1A-C,61B,F6870G38,FR1G,FR1G,367A6870G038,12/28/2012,03/22/2013,Complete
6/1A-C,61B,F7320G2,FR1G,FR1G,367A7320G002,02/18/2013,07/10/2013,Complete
6/1A-C,61B,F5063G5,FR1V,FR1V,367A5063G005,11/10/2014,02/18/2015,Complete
6/1A-C,61B,F7440G3,FR1V,FR1V,367A7440G003,12/09/2014,02/26/2015,Complete
6/1A-C,61B,F6326G10,FR1V,FR1V,367A6326G010,01/24/2017,09/15/2017,Active
6/1A-C,61B,F6170G4,FR1V,FR1V,367A6170G004,03/10/2014,06/17/2014,Complete
6/1A-C,61B,F6936G2,FR1V,FR1V,367A6936G002,02/20/2017,04/28/2017,Complete
6/1A-C,61B,F6170G3,FR1V,FR1V,367A6170G003,03/10/2014,06/17/2014,Complete
6/1A-C,61B,F6170G7,FR1V,FR1V,367A6170G007,09/26/2016,03/06/2017,Complete
6/1A-C,61B,F7181G5,FR1V,FR1V,367A7181G005,06/02/2014,08/14/2014,Complete
6/1A-C,61B,F7379G2,FR1V,FR1V,367A7379G002,04/18/2016,10/24/2016,Complete
6/1A-C,61B,F7440G2,FR1V,FR1V,367A7440G002,11/11/2013,02/12/2014,Complete
6/1A-C,61B,F7447G2,FR1V,FR1V,367A7447G002,01/06/2014,05/27/2014,Complete
6/1A-C,61B,F7440G2,FR1W,FR1W,367A7440G002,11/11/2013,02/12/2014,Complete
6/1A-C,61B,F7467G1,FR1W,FR1W,367A7467G001,01/18/2016,12/15/2016,Active
6/1A-C,61B,F7044G8,FR1W,FR1W,367A7044G008,08/04/2016,04/19/2017,Complete
6/1A-C,61B,F6870G43,FR1W,FR1W,367A6870G043,09/27/2013,04/30/2014,Complete
6/1A-C,61B,F4899G6,FR1W,FR1W,367A4899G006,07/12/2016,02/28/2017,Complete
6/1A-C,61B,F4746G5,FR1W,FR1W,367A4746G005,09/28/2013,12/05/2013,Complete
6/1A-C,61B,F6512G1,FR1W,FR1W,367A6512G001,05/30/2014,02/04/2015,Complete
6/1A-C,61B,F6628G1,FR1W,FR1W,367A6628G001,11/16/2015,04/26/2016,Active
6/1A-C,61B,F7044G3,FR1W,FR1W,367A7044G003,02/24/2015,02/17/2016,Complete
6/1A-C,61B,F6052G6,FR1W,FR1W,367A6052G006,07/13/2015,12/03/2015,Complete
6/1A-C,61B,F5063G5,FR1W,FR1W,367A5063G005,11/10/2014,02/18/2015,Complete
6/1A-C,61B,F7125G7,FR1W,FR1W,367A7125G007,08/01/2014,10/01/2014,Complete
6/1A-C,61B,F6326G10,FR1W,FR1W,367A6326G010,01/24/2017,09/15/2017,Active
6/1A-C,61B,F6884G4,FR1W,FR1W,#N/A,05/17/2017,10/13/2017,Active
6/1A-C,61B,F7125G8,FR1W,FR1W,367A7125G008,08/14/2014,01/15/2015,Complete
6/1A-C,61B,F7186G3,FR1W,FR1W,367A7186G003,05/12/2014,01/20/2015,Active
6/1A-C,61B,F5056G6,FR1W,FR1W,367A5056G006,01/15/2013,06/13/2013,Complete
6/1A-C,61B,F7440G3,FR1W,FR1W,367A7440G003,12/09/2014,02/26/2015,Complete
6/1A-C,61B,F7274G5,FR1W,FR1W,367A7274G005,02/28/2014,01/22/2015,Review
6/1A-C,61B,F7274G4,FR1W,FR1W,367A7274G004,02/28/2014,08/28/2014,Complete
6/1A-C,61B,F7400G2,FR1W,FR1W,367A7400G002,06/17/2016,12/21/2016,Active
