"","id_req","desc_cat1","desc_cat2","desc_cat3","desc_cat4","id_frame","id_project"
"1922","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F6348G17"
"1923","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F7075G7"
"1924","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.04","F5658G8"
"1925","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F5951G12"
"1926","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F6694G16"
"1927","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F5523G35"
"1928","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","9FA.03","F6998G13"
"1929","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.04","F6588G16"
"1930","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F6348G18"
"1931","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","9FA.03","F7251G7"
"1932","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","9FA.03","F6799G6"
"1933","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","9FA.03","F5746G58"
"1934","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F7288G12"
"1935","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.04","F6238G4"
"1936","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F7075G8"
"1937","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F4979G11"
"1938","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F7075G10"
"1939","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F5531G8"
"1940","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.04","F5108G3"
"1941","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F7266G7"
"1942","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F6655G14"
"1943","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F6791G7"
"1944","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F6747G14"
"1945","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.04","F5720G4"
"1946","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","9FA.03","F5746G57"
"1947","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","9FA.01","F6085G12"
"1948","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","9FA.03","F6998G14"
"1949","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F7053G10"
"1950","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F6744G13"
"1951","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.01","F6980G5"
"1952","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F4275G7"
"1953","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FB.04","F7077G9"
"1954","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","9FA.03","F7251G5"
"1955","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F7266G8"
"1956","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","9FA.03","F7395G2"
"1957","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F5786G13"
"1958","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.04","F5108G2"
"1959","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F7084G3"
"1960","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F5523G34"
"1961","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F6783G1"
"1962","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","9FA.03","F6799G5"
"1963","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F6156G13"
"1964","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","6FA.03","F7089G4"
"1965","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.01","F6897G4"
"1966","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.04","F6499G21"
"1967","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","6FA.03","F7318G4"
"1968","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F4979G9"
"1969","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F6348G15"
"1970","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F6791G9"
"1971","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F6516G6"
"1972","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.04","F7084G3"
"1973","FK2DA","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY F-CLASS PEAK LOAD [FK2DA]","7FA.03","F6156G14"
"1974","FK2DC","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","OpFlex B&E-Class Emission-Compliant Peak","61B","F7463G2"
"1975","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","61C","F6118G7"
"1976","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","91E","F6723G8"
"1977","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","91E","F7322G18"
"1978","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","71EA","F6158G6"
"1979","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","91E","F7322G16"
"1980","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","91E","F7322G15"
"1981","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","91E","F7031G24"
"1982","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","91E","F7322G14"
"1983","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","61B","F7032G12"
"1984","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","71EA","F7123G4"
"1985","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","91E","F7322G17"
"1986","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","61B","F5710G6"
"1987","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","71EA","F5495G6"
"1988","FK2DD","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","MISC","MISC","61B","F6567G1"
"1989","FK2Z","TURBINE CONTROL MODIFICATIONS","TURBINE CONTROL PANEL MODIFICATIONS","CONTROL SOFTWARE","APPLY NON-LINEAR DROOP LOAD FUEL CONTROL [FK2Z]","9FA.03","F4131G7"
"1990","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","7FA.04","F6879G6"
"1991","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F6458G12"
"1992","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","91E","F4385G13"
"1993","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","71E","F6813G9"
"1994","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","7FB.01","F6103G12"
"1995","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","91E","F7080G2"
"1996","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","61B","F7147G3"
"1997","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F7410G1"
"1998","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F6998G16"
"1999","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F7111G32"
"2000","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","6FA.01","F7348G1"
"2001","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","91E","F6598G1"
"2002","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F6734G26"
"2003","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F6734G25"
"2004","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","61B","F6221G7"
"2005","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F7099G5"
"2006","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F7111G29"
"2007","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F6988G5"
"2008","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F7111G28"
"2009","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","6FA.01","F7348G2"
"2010","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F7352G3"
"2011","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","91E","F6779G3"
"2012","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F7099G6"
"2013","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.04","F6458G12"
"2014","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","91E","F4385G14"
"2015","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F7111G20"
"2016","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F6498G12"
"2017","FK3Y","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HAZARDOUS GAS DETECTION, PROTECTION AND MONITORING [FK3Y]","9FA.03","F6988G4"
"2018","FK3YA","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HONEYWELL HAZARDOUS GAS PROTECTION SYSTEM [FK3YA]","61B","F7274G5"
"2019","FK3YA","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HONEYWELL HAZARDOUS GAS PROTECTION SYSTEM [FK3YA]","61B","F7274G4"
"2020","FK3YA","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HONEYWELL HAZARDOUS GAS PROTECTION SYSTEM [FK3YA]","9FA.03","F7115G3"
"2021","FK3YA","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HONEYWELL HAZARDOUS GAS PROTECTION SYSTEM [FK3YA]","91E","F7080G4"
"2022","FK3YA","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HONEYWELL HAZARDOUS GAS PROTECTION SYSTEM [FK3YA]","61B","F7274G2"
"2023","FK3YA","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HONEYWELL HAZARDOUS GAS PROTECTION SYSTEM [FK3YA]","9FA.03","F7234G10"
"2024","FK3YA","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HONEYWELL HAZARDOUS GAS PROTECTION SYSTEM [FK3YA]","61B","F7452G1"
"2025","FK3YA","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HONEYWELL HAZARDOUS GAS PROTECTION SYSTEM [FK3YA]","9F.01","F6913G7"
"2026","FK3YA","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD HONEYWELL HAZARDOUS GAS PROTECTION SYSTEM [FK3YA]","9FA.03","F6644G7"
"2027","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","9FA.03","F6236G4"
"2028","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","61B","F7044G4"
"2029","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","7FA.04","F6080G17"
"2030","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","61B","F7381G5"
"2031","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","9FA.04","F6458G12"
"2032","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","9FA.03","F6074G7"
"2033","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","9FA.01","F7144G3"
"2034","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","9FA.03","F5652G17"
"2035","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","7FA.01","F6980G3"
"2036","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","61B","F7044G3"
"2037","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","9FA.01","F7307G1"
"2038","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","61B","F7466G1"
"2039","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","9FA.03","F6651G8"
"2040","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","9FA.01","F6584G3"
"2041","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","7FA.04","F6055G24"
"2042","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","7FA.01","F6980G6"
"2043","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","7FA.04","F7360G7"
"2044","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","61B","F7044G9"
"2045","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","7FA.01","F6897G4"
"2046","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","51PA","F5215G5"
"2047","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","7FA.03","F7167G5"
"2048","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","9FA.04","F5584G6"
"2049","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","9FA.01","F7144G16"
"2050","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","9FA.01","F7144G15"
"2051","FK3YC","TURBINE CONTROL MODIFICATIONS","ADDITIONAL TC FEATURES","HAZARDOUS GAS PROTECTION","ADD MSA HAZARDOUS GAS PROTECTION SYSTEM [FK3YC]","61B","F6890G5"
